tracking_id,datetime,windmill_generated_power(kW/h)
WM_34562,2019-08-10 13:23:20,5.328082
WM_791,2018-11-06 03:23:20,4.6629043
WM_23083,2019-05-15 05:53:20,4.9316053
WM_3694,2018-12-01 01:23:20,1.6931639
WM_836,2018-11-06 11:23:20,6.4536424
WM_29710,2019-07-04 09:13:20,7.4960885
WM_37566,2019-09-03 02:23:20,7.14336
WM_39730,2019-09-18 15:43:20,7.1786227
WM_10629,2019-01-22 15:03:20,10.505031
WM_24675,2019-05-26 12:43:20,4.868837
WM_39589,2019-09-17 16:13:20,7.534759
WM_30056,2019-07-06 20:33:20,5.860715
WM_29952,2019-07-06 02:53:20,5.9541154
WM_20705,2019-04-27 16:53:20,3.132261
WM_11344,2019-01-28 22:33:20,13.089724
WM_39746,2019-09-18 18:23:20,8.56887
WM_37748,2019-09-04 08:43:20,2.9095535
WM_19495,2019-04-08 11:33:20,5.4247947
WM_18396,2019-03-26 20:33:20,2.7144897
WM_23697,2019-05-19 13:03:20,5.945708
WM_6458,2018-12-23 12:53:20,11.939059
WM_36783,2019-08-26 15:33:20,3.0962827
WM_29299,2019-07-01 11:13:20,3.2618513
WM_34901,2019-08-12 22:33:20,8.10722
WM_23140,2019-05-15 15:23:20,6.2572894
WM_17859,2019-03-22 18:43:20,5.2195315
WM_38335,2019-09-08 10:33:20,3.0202284
WM_37830,2019-09-04 22:23:20,8.457596
WM_24435,2019-05-24 19:33:20,5.7534275
WM_22301,2019-05-09 14:03:20,4.079834
WM_13853,2019-02-16 01:03:20,9.281458
WM_10407,2019-01-20 18:23:20,10.594413
WM_5946,2018-12-19 12:43:20,10.076732
WM_24056,2019-05-22 00:53:20,3.5261462
WM_33390,2019-08-02 05:23:20,4.0252633
WM_210,2018-10-30 08:33:20,9.350583
WM_17046,2019-03-15 05:13:20,4.6521263
WM_7753,2019-01-01 16:33:20,9.921736
WM_28036,2019-06-22 07:33:20,5.399623
WM_31404,2019-07-16 13:13:20,6.441741
WM_31905,2019-07-20 02:33:20,5.692169
WM_39397,2019-09-16 08:13:20,5.6410413
WM_32359,2019-07-23 08:53:20,4.363448
WM_28148,2019-06-23 02:33:20,9.142737
WM_3406,2018-11-28 19:13:20,2.5727537
WM_38549,2019-09-10 02:33:20,6.3838296
WM_18425,2019-03-27 01:23:20,3.1813514
WM_12539,2019-02-06 09:03:20,9.88308
WM_8488,2019-01-06 22:03:20,5.6972113
WM_20048,2019-04-19 20:23:20,7.0027833
WM_39144,2019-09-14 13:43:20,2.74962
WM_40268,2019-09-23 03:33:20,5.6621914
WM_2689,2018-11-23 16:03:20,5.1065326
WM_26026,2019-06-07 10:43:20,3.61644
WM_22686,2019-05-12 09:23:20,4.091402
WM_528,2018-11-01 22:33:20,2.6944425
WM_30581,2019-07-10 16:53:20,2.6395643
WM_29027,2019-06-29 12:23:20,5.7208
WM_39920,2019-09-19 23:23:20,7.623752
WM_685,2018-11-05 08:03:20,6.5026383
WM_12034,2019-02-02 19:53:20,10.081076
WM_19893,2019-04-17 21:53:20,5.7790823
WM_40231,2019-09-22 21:23:20,8.224143
WM_20797,2019-04-28 08:13:20,1.6749114
WM_38892,2019-09-12 11:53:20,3.0358167
WM_17700,2019-03-21 13:23:20,2.7586417
WM_7423,2018-12-30 08:43:20,5.8279448
WM_36575,2019-08-25 04:23:20,4.282973
WM_35834,2019-08-20 00:03:20,5.622472
WM_39976,2019-09-21 02:53:20,5.865603
WM_2296,2018-11-17 11:33:20,6.6978164
WM_33980,2019-08-06 10:03:20,5.348971
WM_8108,2019-01-04 04:43:20,5.172821
WM_28725,2019-06-27 06:33:20,6.5419283
WM_21246,2019-05-01 11:13:20,3.0364795
WM_36932,2019-08-27 16:23:20,3.1297388
WM_14907,2019-02-24 09:33:20,8.867701
WM_8081,2019-01-03 23:43:20,6.5263
WM_4413,2018-12-06 11:23:20,9.560917
WM_14702,2019-02-22 07:13:20,9.44703
WM_37933,2019-09-05 15:33:20,4.9320445
WM_12084,2019-02-03 04:13:20,10.187425
WM_12940,2019-02-09 05:23:20,7.9104605
WM_8147,2019-01-04 12:03:20,7.1194124
WM_37631,2019-09-03 13:13:20,2.396932
WM_3769,2018-12-01 14:13:20,4.7721887
WM_1772,2018-11-13 18:33:20,3.3598733
WM_27951,2019-06-21 15:53:20,6.409758
WM_11999,2019-02-02 13:33:20,14.90189
WM_6588,2018-12-24 11:23:20,13.250451
WM_39316,2019-09-15 18:33:20,7.2330832
WM_12068,2019-02-03 01:33:20,9.593206
WM_1342,2018-11-10 15:43:20,4.2746167
WM_13030,2019-02-09 20:43:20,5.335183
WM_35670,2019-08-18 20:33:20,8.250516
WM_9723,2019-01-15 17:53:20,7.7500167
WM_9677,2019-01-15 09:13:20,7.7555723
WM_18487,2019-03-27 11:43:20,2.3379068
WM_21606,2019-05-04 17:23:20,3.178207
WM_8838,2019-01-09 10:13:20,6.947454
WM_6770,2018-12-25 17:43:20,10.772902
WM_32100,2019-07-21 13:03:20,3.7512994
WM_135,2018-10-29 19:33:20,4.404447
WM_27319,2019-06-16 23:33:20,7.0611267
WM_40274,2019-09-23 04:33:20,4.0826297
WM_14707,2019-02-22 08:03:20,8.572212
WM_21132,2019-04-30 16:03:20,2.739573
WM_11505,2019-01-30 01:33:20,11.717534
WM_10483,2019-01-21 07:03:20,7.4505296
WM_19820,2019-04-17 09:23:20,1.8417237
WM_18995,2019-04-04 17:13:20,1.438432
WM_37429,2019-09-02 03:33:20,5.1530695
WM_39552,2019-09-17 10:03:20,1.8092655
WM_17356,2019-03-19 01:43:20,2.9655256
WM_37834,2019-09-04 23:03:20,7.19193
WM_18858,2019-04-03 02:43:20,5.0823045
WM_11207,2019-01-26 17:33:20,14.900042
WM_8368,2019-01-06 00:53:20,10.120278
WM_4372,2018-12-06 01:53:20,7.564208
WM_5383,2018-12-15 11:03:20,7.466579
WM_34127,2019-08-07 11:13:20,2.6861353
WM_38977,2019-09-13 09:53:20,3.0268567
WM_10600,2019-01-22 10:13:20,9.871962
WM_35622,2019-08-18 12:33:20,4.405061
WM_11257,2019-01-27 01:53:20,9.692143
WM_9299,2019-01-12 15:53:20,3.1585271
WM_27961,2019-06-21 17:33:20,5.4625254
WM_30478,2019-07-09 23:33:20,7.4790907
WM_24288,2019-05-23 16:03:20,3.8432207
WM_2752,2018-11-24 02:33:20,2.473424
WM_32919,2019-07-29 20:43:20,6.391439
WM_30716,2019-07-11 16:33:20,2.4909034
WM_19069,2019-04-05 06:23:20,4.1677303
WM_29340,2019-07-01 18:13:20,6.8625364
WM_30788,2019-07-12 04:53:20,5.789299
WM_31197,2019-07-15 02:03:20,8.334485
WM_18807,2019-04-01 12:33:20,2.4151947
WM_36959,2019-08-27 20:53:20,3.950651
WM_26048,2019-06-07 14:23:20,4.4684367
WM_8088,2019-01-04 01:03:20,8.243777
WM_18385,2019-03-26 18:43:20,4.522383
WM_9102,2019-01-11 06:53:20,5.630232
WM_21967,2019-05-07 05:53:20,3.2175756
WM_19887,2019-04-17 20:53:20,6.632666
WM_544,2018-11-02 01:13:20,4.6138744
WM_39048,2019-09-13 21:43:20,9.253492
WM_20691,2019-04-27 14:33:20,4.4937487
WM_14652,2019-02-21 22:53:20,10.5233135
WM_739,2018-11-05 18:43:20,4.1359005
WM_8100,2019-01-04 03:13:20,9.104081
WM_37027,2019-08-28 08:13:20,2.9551723
WM_39322,2019-09-15 19:33:20,7.5450745
WM_19259,2019-04-06 16:43:20,2.9232712
WM_9452,2019-01-13 17:33:20,6.3061604
WM_15331,2019-02-27 09:13:20,8.227412
WM_15804,2019-03-04 08:23:20,5.5675297
WM_1940,2018-11-14 22:53:20,2.915612
WM_1338,2018-11-10 15:03:20,2.999948
WM_2090,2018-11-16 00:53:20,4.9608264
WM_13992,2019-02-17 01:03:20,8.631811
WM_32942,2019-07-30 00:33:20,6.6415925
WM_32870,2019-07-29 12:33:20,3.745074
WM_3368,2018-11-28 12:53:20,3.6930084
WM_16413,2019-03-08 19:23:20,3.1162152
WM_37348,2019-09-01 14:03:20,4.23739
WM_18350,2019-03-26 12:53:20,3.066236
WM_21531,2019-05-04 04:53:20,5.5405607
WM_34595,2019-08-10 18:53:20,6.916655
WM_17976,2019-03-23 16:13:20,4.260154
WM_10367,2019-01-20 11:43:20,13.832936
WM_26792,2019-06-13 02:33:20,5.761372
WM_21812,2019-05-06 04:03:20,5.9757743
WM_16996,2019-03-14 20:43:20,4.407535
WM_18953,2019-04-04 05:53:20,4.1285057
WM_272,2018-10-31 02:53:20,9.912982
WM_22521,2019-05-11 05:53:20,3.3037465
WM_22645,2019-05-12 02:33:20,4.602364
WM_11520,2019-01-30 04:03:20,15.231489
WM_33091,2019-07-31 02:13:20,4.7084174
WM_10206,2019-01-19 08:23:20,9.054503
WM_33538,2019-08-03 06:43:20,3.9054239
WM_33223,2019-08-01 00:43:20,6.2769732
WM_8064,2019-01-03 20:53:20,5.7603264
WM_36597,2019-08-25 08:03:20,2.6631434
WM_32954,2019-07-30 02:43:20,7.929072
WM_19953,2019-04-19 03:03:20,3.5840702
WM_27293,2019-06-16 18:43:20,6.2820535
WM_1864,2018-11-14 10:13:20,3.0817263
WM_17183,2019-03-17 19:23:20,4.1955304
WM_1855,2018-11-14 08:43:20,2.8198035
WM_12479,2019-02-05 23:03:20,8.608704
WM_10229,2019-01-19 12:23:20,10.11567
WM_1522,2018-11-11 23:13:20,5.571986
WM_23466,2019-05-17 21:43:20,6.252459
WM_20192,2019-04-22 15:23:20,6.626016
WM_29454,2019-07-02 13:43:20,4.577612
WM_457,2018-11-01 09:53:20,7.290687
WM_7440,2018-12-30 11:33:20,9.38457
WM_14207,2019-02-18 15:43:20,6.5207877
WM_11824,2019-02-01 08:13:20,9.301868
WM_16122,2019-03-06 17:33:20,8.794367
WM_17380,2019-03-19 05:53:20,1.4027786
WM_7156,2018-12-28 12:03:20,10.146303
WM_37724,2019-09-04 04:43:20,3.9450185
WM_37888,2019-09-05 08:03:20,4.2189784
WM_36611,2019-08-25 10:23:20,2.2982862
WM_6994,2018-12-27 07:43:20,6.7765107
WM_2750,2018-11-24 02:13:20,3.2659817
WM_19819,2019-04-17 09:13:20,2.5483973
WM_27434,2019-06-17 19:43:20,6.8284206
WM_26203,2019-06-08 20:23:20,5.8779354
WM_32678,2019-07-27 16:53:20,7.96856
WM_32750,2019-07-28 15:43:20,6.541684
WM_25339,2019-06-01 11:43:20,4.913007
WM_11250,2019-01-27 00:43:20,9.006452
WM_21082,2019-04-30 07:43:20,1.8701223
WM_8763,2019-01-08 21:13:20,5.1269407
WM_8888,2019-01-09 18:33:20,6.1563363
WM_7644,2018-12-31 21:43:20,11.767423
WM_13111,2019-02-10 12:13:20,6.825556
WM_29288,2019-07-01 09:23:20,3.0796874
WM_11329,2019-01-28 20:03:20,10.195342
WM_8430,2019-01-06 11:53:20,7.0171967
WM_28784,2019-06-27 16:23:20,2.5060377
WM_7837,2019-01-02 06:33:20,8.232787
WM_37008,2019-08-28 05:03:20,3.1928685
WM_28530,2019-06-25 20:43:20,6.7770476
WM_29101,2019-06-30 01:13:20,5.6869683
WM_15694,2019-03-01 22:43:20,7.588977
WM_23108,2019-05-15 10:03:20,4.0782695
WM_4705,2018-12-08 13:03:20,8.323727
WM_38931,2019-09-12 18:23:20,4.3563337
WM_30858,2019-07-12 16:33:20,7.267666
WM_20305,2019-04-24 19:43:20,6.838871
WM_34268,2019-08-08 11:23:20,2.570409
WM_34457,2019-08-09 19:13:20,3.0645409
WM_38822,2019-09-12 00:13:20,8.892435
WM_24142,2019-05-22 15:23:20,4.4011083
WM_21924,2019-05-06 22:43:20,6.651541
WM_23609,2019-05-18 21:43:20,6.7071257
WM_8536,2019-01-07 06:13:20,7.5004826
WM_34287,2019-08-08 14:33:20,3.8488505
WM_30656,2019-07-11 06:13:20,6.0465145
WM_25980,2019-06-07 02:53:20,5.674975
WM_1321,2018-11-10 12:13:20,3.1358
WM_24790,2019-05-28 02:53:20,4.3343244
WM_33448,2019-08-02 15:03:20,3.824569
WM_9587,2019-01-14 17:43:20,7.456075
WM_28946,2019-06-28 21:33:20,5.710513
WM_15346,2019-02-27 12:33:20,13.019944
WM_15080,2019-02-25 15:23:20,11.223796
WM_24511,2019-05-25 08:33:20,4.8076253
WM_34699,2019-08-11 12:33:20,5.4052434
WM_31184,2019-07-14 23:53:20,8.258767
WM_11170,2019-01-26 11:23:20,13.353508
WM_23030,2019-05-14 20:53:20,4.9201593
WM_29401,2019-07-02 04:33:20,5.6793685
WM_12399,2019-02-05 09:13:20,8.993458
WM_16488,2019-03-09 09:43:20,6.0222483
WM_20024,2019-04-19 16:23:20,3.280378
WM_12368,2019-02-05 04:03:20,9.469377
WM_23221,2019-05-16 04:53:20,4.7592645
WM_22033,2019-05-07 16:53:20,6.138547
WM_13876,2019-02-16 04:53:20,8.776801
WM_39174,2019-09-14 18:43:20,3.3469222
WM_38235,2019-09-07 17:53:20,6.4650116
WM_5789,2018-12-18 09:03:20,8.023198
WM_32530,2019-07-26 15:53:20,3.1981463
WM_34318,2019-08-08 19:43:20,4.398845
WM_10515,2019-01-21 12:23:20,12.527609
WM_24823,2019-05-28 08:33:20,4.368894
WM_11794,2019-02-01 03:03:20,9.271372
WM_32594,2019-07-27 02:33:20,6.9239655
WM_30476,2019-07-09 23:13:20,7.4448967
WM_4437,2018-12-06 15:23:20,8.262631
WM_25821,2019-06-05 22:43:20,7.540614
WM_33670,2019-08-04 05:13:20,6.314594
WM_34829,2019-08-12 10:33:20,2.4330616
WM_29355,2019-07-01 20:43:20,6.9818306
WM_31593,2019-07-17 21:23:20,7.493153
WM_7624,2018-12-31 18:23:20,12.12003
WM_8671,2019-01-08 05:13:20,6.6139936
WM_38521,2019-09-09 19:03:20,8.495243
WM_34658,2019-08-11 05:33:20,4.384912
WM_2889,2018-11-25 01:33:20,9.465177
WM_25462,2019-06-02 13:03:20,4.63243
WM_19762,2019-04-16 23:43:20,3.6106372
WM_7922,2019-01-02 20:43:20,10.7335205
WM_26656,2019-06-12 02:23:20,6.9452133
WM_2968,2018-11-25 16:23:20,5.889856
WM_3842,2018-12-02 02:23:20,6.549033
WM_22269,2019-05-09 08:43:20,2.9972916
WM_32686,2019-07-27 19:23:20,6.6639147
WM_12019,2019-02-02 17:23:20,11.035716
WM_18023,2019-03-24 01:53:20,4.788711
WM_7273,2018-12-29 07:33:20,5.674971
WM_4611,2018-12-07 21:23:20,7.73646
WM_34156,2019-08-07 16:03:20,3.2776687
WM_7901,2019-01-02 17:13:20,14.231728
WM_346,2018-10-31 15:13:20,5.0715814
WM_37930,2019-09-05 15:03:20,6.469189
WM_21339,2019-05-02 02:43:20,2.4628232
WM_28156,2019-06-23 03:53:20,5.4426146
WM_24889,2019-05-28 20:03:20,8.282776
WM_16587,2019-03-11 17:23:20,5.983368
WM_28313,2019-06-24 07:33:20,5.4079137
WM_15933,2019-03-05 06:23:20,7.5222373
WM_33098,2019-07-31 03:23:20,6.8782916
WM_26766,2019-06-12 21:33:20,6.830481
WM_15600,2019-03-01 06:53:20,14.405081
WM_9189,2019-01-11 21:23:20,7.06337
WM_18489,2019-03-27 12:03:20,2.3927124
WM_22722,2019-05-12 17:13:20,5.392393
WM_23506,2019-05-18 04:33:20,5.796522
WM_38721,2019-09-11 07:23:20,4.3306794
WM_10572,2019-01-22 04:33:20,8.171905
WM_31381,2019-07-16 09:23:20,5.013528
WM_31075,2019-07-14 05:33:20,3.2103717
WM_36223,2019-08-22 17:03:20,4.418324
WM_16945,2019-03-14 12:13:20,4.3415017
WM_20307,2019-04-24 20:03:20,6.3845267
WM_7919,2019-01-02 20:13:20,12.058344
WM_14097,2019-02-17 19:53:20,8.680754
WM_14899,2019-02-24 05:03:20,8.171243
WM_9127,2019-01-11 11:03:20,5.681438
WM_3087,2018-11-26 13:13:20,5.410007
WM_27901,2019-06-21 07:33:20,5.845289
WM_4209,2018-12-04 22:33:20,7.6290097
WM_935,2018-11-07 06:13:20,1.7345746
WM_35490,2019-08-17 14:33:20,5.2877827
WM_26552,2019-06-11 07:53:20,2.7624168
WM_36967,2019-08-27 22:13:20,3.527921
WM_31597,2019-07-17 22:03:20,6.626944
WM_21436,2019-05-02 21:03:20,4.132867
WM_25908,2019-06-06 13:43:20,4.2178626
WM_25436,2019-06-02 08:03:20,4.6455545
WM_22783,2019-05-13 03:33:20,3.7272305
WM_16321,2019-03-08 03:13:20,9.814153
WM_33929,2019-08-06 01:13:20,9.552319
WM_38523,2019-09-09 19:23:20,8.515823
WM_11154,2019-01-26 08:43:20,9.639752
WM_11913,2019-02-01 23:13:20,8.770362
WM_17661,2019-03-21 06:43:20,2.398347
WM_25174,2019-05-31 04:13:20,3.8588328
WM_30067,2019-07-06 22:33:20,6.815995
WM_3982,2018-12-03 06:53:20,6.3736
WM_12758,2019-02-07 22:13:20,8.476208
WM_29442,2019-07-02 11:43:20,4.563117
WM_21019,2019-04-29 21:13:20,3.6902092
WM_20165,2019-04-22 10:53:20,4.871322
WM_620,2018-11-04 18:13:20,2.509299
WM_8880,2019-01-09 17:13:20,6.447429
WM_2782,2018-11-24 07:43:20,8.5324
WM_32783,2019-07-28 21:13:20,7.98693
WM_18254,2019-03-25 20:53:20,3.9146485
WM_14358,2019-02-19 17:43:20,5.2591205
WM_8076,2019-01-03 22:53:20,6.7426805
WM_1569,2018-11-12 07:23:20,2.5228395
WM_30674,2019-07-11 09:33:20,1.7662145
WM_16936,2019-03-14 10:43:20,3.851592
WM_30806,2019-07-12 07:53:20,4.2643046
WM_19676,2019-04-15 15:03:20,3.1472418
WM_35212,2019-08-15 02:23:20,9.146351
WM_5459,2018-12-15 23:43:20,8.178637
WM_28714,2019-06-27 04:33:20,6.695186
WM_21007,2019-04-29 19:13:20,3.4074826
WM_7747,2019-01-01 15:33:20,12.505278
WM_21562,2019-05-04 10:03:20,2.4984984
WM_39012,2019-09-13 15:43:20,3.5810883
WM_1617,2018-11-12 15:23:20,3.7883039
WM_6612,2018-12-24 15:23:20,9.760894
WM_5643,2018-12-17 08:33:20,4.6296973
WM_11178,2019-01-26 12:43:20,14.051402
WM_33868,2019-08-05 14:53:20,7.759566
WM_25352,2019-06-01 13:53:20,4.4859295
WM_11125,2019-01-26 03:43:20,7.120854
WM_15784,2019-03-04 04:13:20,10.002491
WM_37526,2019-09-02 19:43:20,6.542337
WM_39913,2019-09-19 22:13:20,8.743921
WM_35879,2019-08-20 07:33:20,5.3963184
WM_18916,2019-04-03 22:03:20,1.8398689
WM_12187,2019-02-03 21:33:20,8.007953
WM_39638,2019-09-18 00:23:20,7.053255
WM_26040,2019-06-07 13:03:20,4.535762
WM_37831,2019-09-04 22:33:20,8.372031
WM_32317,2019-07-23 01:53:20,6.837043
WM_10684,2019-01-23 00:23:20,8.669349
WM_13390,2019-02-12 14:43:20,6.0458126
WM_29925,2019-07-05 21:53:20,7.231397
WM_1935,2018-11-14 22:03:20,5.1836348
WM_18573,2019-03-28 02:13:20,1.8315787
WM_28316,2019-06-24 08:03:20,4.485346
WM_25728,2019-06-05 07:03:20,4.1572466
WM_39065,2019-09-14 00:33:20,5.994831
WM_20435,2019-04-25 17:23:20,5.6066847
WM_19541,2019-04-08 19:33:20,6.3577576
WM_32016,2019-07-20 21:53:20,8.02893
WM_33031,2019-07-30 16:13:20,4.0713406
WM_14134,2019-02-18 02:13:20,6.5903974
WM_6833,2018-12-26 04:13:20,8.655431
WM_23836,2019-05-20 12:13:20,5.0684395
WM_5237,2018-12-12 09:53:20,9.682794
WM_12549,2019-02-06 10:43:20,7.8787537
WM_33209,2019-07-31 22:23:20,8.754955
WM_27852,2019-06-20 23:03:20,7.50304
WM_17781,2019-03-22 02:53:20,2.7702243
WM_27234,2019-06-16 08:53:20,3.6261504
WM_21353,2019-05-02 05:03:20,2.5275753
WM_38054,2019-09-06 11:43:20,3.4411542
WM_5555,2018-12-16 16:53:20,3.9366722
WM_24654,2019-05-26 09:03:20,5.042078
WM_23934,2019-05-21 04:33:20,5.129366
WM_10695,2019-01-23 03:03:20,10.133864
WM_16050,2019-03-06 05:33:20,9.768865
WM_2137,2018-11-16 09:03:20,10.766023
WM_26931,2019-06-14 05:03:20,3.240945
WM_35753,2019-08-19 10:23:20,3.29468
WM_3324,2018-11-28 05:23:20,6.4498196
WM_22571,2019-05-11 14:13:20,3.3451264
WM_15486,2019-02-28 11:53:20,11.94358
WM_9913,2019-01-17 03:43:20,8.371982
WM_36649,2019-08-25 16:53:20,2.5004883
WM_22746,2019-05-12 21:13:20,7.5066695
WM_11604,2019-01-30 18:23:20,14.581391
WM_6146,2018-12-20 22:03:20,10.630238
WM_12296,2019-02-04 16:03:20,8.272457
WM_34313,2019-08-08 18:53:20,3.029207
WM_23232,2019-05-16 06:43:20,5.337835
WM_7036,2018-12-27 16:03:20,11.41766
WM_36424,2019-08-24 03:03:20,6.137743
WM_21704,2019-05-05 09:53:20,4.3610477
WM_4985,2018-12-10 14:23:20,5.758587
WM_8473,2019-01-06 19:13:20,8.117434
WM_12989,2019-02-09 13:53:20,5.777253
WM_30810,2019-07-12 08:33:20,5.1721673
WM_25110,2019-05-30 16:03:20,4.244146
WM_12853,2019-02-08 14:33:20,5.766606
WM_14368,2019-02-19 19:23:20,1.5669323
WM_8327,2019-01-05 18:03:20,6.592499
WM_5965,2018-12-19 15:53:20,9.974825
WM_14984,2019-02-24 22:23:20,8.343288
WM_17175,2019-03-17 18:03:20,3.4978397
WM_22464,2019-05-10 20:23:20,4.852379
WM_33237,2019-08-01 03:13:20,6.783024
WM_35457,2019-08-17 09:03:20,4.1017957
WM_21728,2019-05-05 13:53:20,3.5826714
WM_25044,2019-05-30 00:23:20,5.6387506
WM_1917,2018-11-14 19:03:20,5.055063
WM_37664,2019-09-03 18:43:20,2.4454427
WM_16168,2019-03-07 01:43:20,10.172664
WM_8150,2019-01-04 12:33:20,5.94997
WM_6936,2018-12-26 22:03:20,10.281364
WM_40007,2019-09-21 08:03:20,4.145595
WM_4888,2018-12-09 20:53:20,6.1003156
WM_34459,2019-08-09 19:33:20,4.0853963
WM_31516,2019-07-17 08:23:20,5.5102553
WM_39996,2019-09-21 06:13:20,4.8913155
WM_8264,2019-01-05 07:33:20,6.5977683
WM_12294,2019-02-04 15:43:20,8.33333
WM_25865,2019-06-06 06:33:20,3.3879714
WM_8515,2019-01-07 02:43:20,7.213277
WM_7275,2018-12-29 07:53:20,6.477464
WM_5241,2018-12-12 11:13:20,9.465015
WM_24639,2019-05-26 06:23:20,5.034488
WM_3558,2018-11-29 21:33:20,2.8892696
WM_35268,2019-08-15 11:53:20,4.9572897
WM_35787,2019-08-19 16:13:20,3.2592866
WM_28701,2019-06-27 02:23:20,7.4011526
WM_12910,2019-02-09 00:13:20,6.8393726
WM_33685,2019-08-04 07:53:20,5.7928
WM_27377,2019-06-17 10:03:20,3.2546973
WM_38905,2019-09-12 14:03:20,2.5101743
WM_3657,2018-11-30 18:53:20,3.8124194
WM_35888,2019-08-20 09:03:20,5.7018003
WM_22935,2019-05-14 04:53:20,3.2376723
WM_30310,2019-07-08 17:33:20,4.2916856
WM_37990,2019-09-06 01:03:20,7.7241783
WM_13208,2019-02-11 05:03:20,8.248165
WM_3696,2018-12-01 01:53:20,1.5952333
WM_1293,2018-11-10 07:33:20,2.7214875
WM_17359,2019-03-19 02:13:20,3.0724459
WM_22001,2019-05-07 11:33:20,2.5877588
WM_24312,2019-05-23 20:03:20,7.3737783
WM_32347,2019-07-23 06:53:20,4.181173
WM_11410,2019-01-29 09:33:20,10.566511
WM_7048,2018-12-27 18:03:20,12.173988
WM_33815,2019-08-05 06:03:20,5.628851
WM_31057,2019-07-14 02:23:20,6.4571424
WM_35712,2019-08-19 03:33:20,4.0678244
WM_12400,2019-02-05 09:23:20,8.565238
WM_19203,2019-04-06 05:33:20,2.6123896
WM_33588,2019-08-03 15:13:20,4.3743987
WM_23907,2019-05-21 00:03:20,7.0510793
WM_13937,2019-02-16 15:43:20,8.082951
WM_27119,2019-06-15 13:03:20,5.4512243
WM_38381,2019-09-08 18:13:20,6.5374985
WM_39053,2019-09-13 22:33:20,7.7412157
WM_35083,2019-08-14 04:53:20,9.806574
WM_4424,2018-12-06 13:13:20,8.483687
WM_39281,2019-09-15 12:33:20,3.2208292
WM_12536,2019-02-06 08:33:20,9.680356
WM_25709,2019-06-04 14:23:20,4.1069283
WM_8928,2019-01-10 01:23:20,9.17043
WM_36968,2019-08-27 22:23:20,3.5885131
WM_30334,2019-07-08 21:43:20,9.507098
WM_15652,2019-03-01 15:43:20,10.610715
WM_25021,2019-05-29 20:33:20,5.394738
WM_35868,2019-08-20 05:43:20,5.734725
WM_6153,2018-12-20 23:13:20,10.315102
WM_11295,2019-01-27 09:33:20,10.725037
WM_19391,2019-04-07 16:53:20,3.6487398
WM_23622,2019-05-19 00:03:20,6.5817084
WM_1078,2018-11-08 11:03:20,3.5939322
WM_5927,2018-12-19 09:33:20,8.736049
WM_34327,2019-08-08 21:13:20,2.8478372
WM_1364,2018-11-10 19:23:20,8.390619
WM_33095,2019-07-31 02:53:20,6.1057343
WM_9824,2019-01-16 11:23:20,8.533102
WM_30808,2019-07-12 08:13:20,4.016675
WM_14380,2019-02-19 21:23:20,3.90302
WM_37096,2019-08-28 19:43:20,6.0991664
WM_20720,2019-04-27 19:23:20,4.1830935
WM_16728,2019-03-12 20:53:20,3.9192224
WM_11747,2019-01-31 18:33:20,10.34446
WM_35588,2019-08-18 06:53:20,4.522084
WM_7391,2018-12-30 03:13:20,9.355922
WM_39028,2019-09-13 18:23:20,3.9699602
WM_10574,2019-01-22 04:53:20,7.9035935
WM_7448,2018-12-30 12:53:20,10.994845
WM_16865,2019-03-13 21:13:20,1.6595138
WM_4212,2018-12-04 23:03:20,6.826537
WM_13121,2019-02-10 13:53:20,5.21302
WM_27564,2019-06-18 18:13:20,4.842911
WM_1476,2018-11-11 14:43:20,2.9497454
WM_1828,2018-11-14 04:13:20,2.351583
WM_10623,2019-01-22 14:03:20,9.619631
WM_28387,2019-06-24 20:13:20,8.310982
WM_12790,2019-02-08 03:33:20,7.6227703
WM_6284,2018-12-22 01:23:20,9.352368
WM_26734,2019-06-12 15:53:20,4.82104
WM_22655,2019-05-12 04:13:20,3.6393003
WM_4929,2018-12-10 05:03:20,9.163662
WM_14637,2019-02-21 20:23:20,10.409679
WM_12083,2019-02-03 04:03:20,10.178259
WM_19548,2019-04-08 22:53:20,4.380378
WM_16920,2019-03-14 06:43:20,6.1724324
WM_36275,2019-08-23 01:43:20,8.63857
WM_35354,2019-08-16 15:53:20,6.6298814
WM_6188,2018-12-21 05:03:20,9.072476
WM_19733,2019-04-16 18:53:20,2.9055974
WM_8111,2019-01-04 05:33:20,7.0989895
WM_16233,2019-03-07 12:33:20,8.584046
WM_16854,2019-03-13 19:23:20,2.6581566
WM_26819,2019-06-13 07:13:20,5.4400787
WM_8837,2019-01-09 10:03:20,7.306348
WM_6620,2018-12-24 16:43:20,9.21217
WM_39517,2019-09-17 04:13:20,5.5573134
WM_15772,2019-03-04 02:13:20,10.169287
WM_26059,2019-06-07 16:13:20,5.870999
WM_39049,2019-09-13 21:53:20,8.656164
WM_19482,2019-04-08 09:23:20,4.5515294
WM_34500,2019-08-10 02:33:20,5.967568
WM_24702,2019-05-27 11:43:20,5.487335
WM_20667,2019-04-27 10:33:20,3.1574805
WM_10064,2019-01-18 07:43:20,9.456019
WM_6257,2018-12-21 20:53:20,11.972909
WM_8169,2019-01-04 15:43:20,5.56514
WM_24670,2019-05-26 11:53:20,4.664496
WM_22837,2019-05-13 12:33:20,2.5166967
WM_5618,2018-12-17 03:33:20,8.438683
WM_16457,2019-03-09 02:53:20,4.9108152
